"Class"	"Phylum"
"13367"	"Gammaproteobacteria"	"Proteobacteria"
"13368"	"Gammaproteobacteria"	"Proteobacteria"
"13369"	"Gammaproteobacteria"	"Proteobacteria"
"13370"	"Gammaproteobacteria"	"Proteobacteria"
"13371"	"Gammaproteobacteria"	"Proteobacteria"
"13372"	"Gammaproteobacteria"	"Proteobacteria"
"13373"	"Gammaproteobacteria"	"Proteobacteria"
"13374"	"Gammaproteobacteria"	"Proteobacteria"
"13375"	"Gammaproteobacteria"	"Proteobacteria"
"13376"	"Alphaproteobacteria"	"Proteobacteria"
"13377"	"Gammaproteobacteria"	"Proteobacteria"
"13378"	"Gammaproteobacteria"	"Proteobacteria"
"13379"	"Gammaproteobacteria"	"Proteobacteria"
"13380"	"Gammaproteobacteria"	"Proteobacteria"
"13381"	"Bacilli"	"Firmicutes"
"13382"	"Actinomycetia"	"Actinobacteriota"
"13383"	"Alphaproteobacteria"	"Proteobacteria"
"13384"	"Gammaproteobacteria"	"Proteobacteria"
"13385"	"Bacilli"	"Firmicutes"
"13386"	"Gammaproteobacteria"	"Proteobacteria"
"13387"	"Gammaproteobacteria"	"Proteobacteria"
"13388"	"Gammaproteobacteria"	"Proteobacteria"
"13389"	"Bacteroidia"	"Bacteroidota"
"13390"	"Bacilli"	"Firmicutes"
"13391"	"Bacteroidia"	"Bacteroidota"
"13392"	"Gammaproteobacteria"	"Proteobacteria"
"13393"	"Gammaproteobacteria"	"Proteobacteria"
"13394"	"Bacilli"	"Firmicutes"
"13395"	"Gammaproteobacteria"	"Proteobacteria"
"13396"	"Gammaproteobacteria"	"Proteobacteria"
"13397"	"Gammaproteobacteria"	"Proteobacteria"
"13398"	"Gammaproteobacteria"	"Proteobacteria"
"13399"	"Gammaproteobacteria"	"Proteobacteria"
"13400"	"Bacilli"	"Firmicutes"
"13401"	"Gammaproteobacteria"	"Proteobacteria"
"13402"	"Actinomycetia"	"Actinobacteriota"
"13403"	"Gammaproteobacteria"	"Proteobacteria"
"13404"	"Cyanobacteriia"	"Cyanobacteria"
"13405"	"Gammaproteobacteria"	"Proteobacteria"
"13406"	"Actinomycetia"	"Actinobacteriota"
"13407"	"Campylobacteria"	"Campylobacterota"
"13408"	"Bacilli"	"Firmicutes"
"13409"	"Bacilli"	"Firmicutes"
"13410"	"Gammaproteobacteria"	"Proteobacteria"
"13411"	"Actinomycetia"	"Actinobacteriota"
"13412"	"Actinomycetia"	"Actinobacteriota"
"13413"	"Actinomycetia"	"Actinobacteriota"
"13414"	"Bacilli"	"Firmicutes"
"13415"	"Gammaproteobacteria"	"Proteobacteria"
"13416"	"Gammaproteobacteria"	"Proteobacteria"
"13417"	"Bacilli"	"Firmicutes"
"13418"	"Gammaproteobacteria"	"Proteobacteria"
"13419"	"Gammaproteobacteria"	"Proteobacteria"
"13420"	"Gammaproteobacteria"	"Proteobacteria"
"13421"	"Chlorobia"	"Bacteroidota"
"13422"	"Gammaproteobacteria"	"Proteobacteria"
"13423"	"Gammaproteobacteria"	"Proteobacteria"
"13424"	"Bacilli"	"Firmicutes"
"13425"	"Bacilli"	"Firmicutes"
"13426"	"Bacilli"	"Firmicutes"
"13427"	"Bacilli"	"Firmicutes"
"13428"	"Bacilli"	"Firmicutes"
"13429"	"Bacilli"	"Firmicutes"
"13430"	"Bacilli"	"Firmicutes"
"13431"	"Bacilli"	"Firmicutes"
"13432"	"Gammaproteobacteria"	"Proteobacteria"
"13433"	"Gammaproteobacteria"	"Proteobacteria"
"13434"	"Gammaproteobacteria"	"Proteobacteria"
"13435"	"Thermodesulfobacteria"	"Desulfobacterota"
"13436"	"Gammaproteobacteria"	"Proteobacteria"
"13437"	"Gammaproteobacteria"	"Proteobacteria"
"13438"	"Gammaproteobacteria"	"Proteobacteria"
"13439"	"Gammaproteobacteria"	"Proteobacteria"
"13440"	"Gammaproteobacteria"	"Proteobacteria"
"13441"	"Gammaproteobacteria"	"Proteobacteria"
"13442"	"Bacilli"	"Firmicutes"
"13443"	"Gammaproteobacteria"	"Proteobacteria"
"13444"	"Actinomycetia"	"Actinobacteriota"
"13445"	"Actinomycetia"	"Actinobacteriota"
"13446"	"Actinomycetia"	"Actinobacteriota"
"13447"	"Actinomycetia"	"Actinobacteriota"
"13448"	"Actinomycetia"	"Actinobacteriota"
"13449"	"Actinomycetia"	"Actinobacteriota"
"13450"	"Actinomycetia"	"Actinobacteriota"
"13451"	"Actinomycetia"	"Actinobacteriota"
"13452"	"Actinomycetia"	"Actinobacteriota"
"13453"	"Gammaproteobacteria"	"Proteobacteria"
"13454"	"Gammaproteobacteria"	"Proteobacteria"
"13455"	"Alphaproteobacteria"	"Proteobacteria"
"13456"	"Gammaproteobacteria"	"Proteobacteria"
"13457"	"Gammaproteobacteria"	"Proteobacteria"
"13458"	"Gammaproteobacteria"	"Proteobacteria"
"13459"	"Gammaproteobacteria"	"Proteobacteria"
"13460"	"Gammaproteobacteria"	"Proteobacteria"
"13461"	"Gammaproteobacteria"	"Proteobacteria"
"13462"	"Gammaproteobacteria"	"Proteobacteria"
"13463"	"Bacilli"	"Firmicutes"
"13464"	"Gammaproteobacteria"	"Proteobacteria"
"13465"	"Gammaproteobacteria"	"Proteobacteria"
"13466"	"Gammaproteobacteria"	"Proteobacteria"
"13467"	"Bacilli"	"Firmicutes"
"13468"	"Gammaproteobacteria"	"Proteobacteria"
"13469"	"Gammaproteobacteria"	"Proteobacteria"
"13470"	"Gammaproteobacteria"	"Proteobacteria"
"13471"	"Gammaproteobacteria"	"Proteobacteria"
"13472"	"Gammaproteobacteria"	"Proteobacteria"
"13473"	"Gammaproteobacteria"	"Proteobacteria"
"13474"	"Bacilli"	"Firmicutes"
"13475"	"Gammaproteobacteria"	"Proteobacteria"
"13476"	"Bacilli"	"Firmicutes"
"13477"	"Alphaproteobacteria"	"Proteobacteria"
"13478"	"Gammaproteobacteria"	"Proteobacteria"
"13479"	"Gammaproteobacteria"	"Proteobacteria"
"13480"	"Gammaproteobacteria"	"Proteobacteria"
"13481"	"Alphaproteobacteria"	"Proteobacteria"
"13482"	"Gammaproteobacteria"	"Proteobacteria"
"13483"	"Gammaproteobacteria"	"Proteobacteria"
"13484"	"Actinomycetia"	"Actinobacteriota"
"13485"	"Gammaproteobacteria"	"Proteobacteria"
"13486"	"Gammaproteobacteria"	"Proteobacteria"
"13487"	"Gammaproteobacteria"	"Proteobacteria"
"13488"	"Bacilli"	"Firmicutes"
"13489"	"Bacilli"	"Firmicutes"
"13490"	"Gammaproteobacteria"	"Proteobacteria"
"13491"	"Gammaproteobacteria"	"Proteobacteria"
"13492"	"Bacilli"	"Firmicutes"
"13493"	"Actinomycetia"	"Actinobacteriota"
"13494"	"Actinomycetia"	"Actinobacteriota"
"13495"	"Actinomycetia"	"Actinobacteriota"
"13496"	"Actinomycetia"	"Actinobacteriota"
"13497"	"Actinomycetia"	"Actinobacteriota"
"13498"	"Actinomycetia"	"Actinobacteriota"
"13499"	"Actinomycetia"	"Actinobacteriota"
"13500"	"Actinomycetia"	"Actinobacteriota"
"13501"	"Actinomycetia"	"Actinobacteriota"
"13502"	"Actinomycetia"	"Actinobacteriota"
"13503"	"Actinomycetia"	"Actinobacteriota"
"13504"	"Actinomycetia"	"Actinobacteriota"
"13505"	"Actinomycetia"	"Actinobacteriota"
"13506"	"Actinomycetia"	"Actinobacteriota"
"13507"	"Actinomycetia"	"Actinobacteriota"
"13508"	"Bacteroidia"	"Bacteroidota"
"13509"	"Clostridia"	"Firmicutes"
"13510"	"Gammaproteobacteria"	"Proteobacteria"
"13511"	"Gammaproteobacteria"	"Proteobacteria"
"13512"	"Actinomycetia"	"Actinobacteriota"
"13513"	"Gammaproteobacteria"	"Proteobacteria"
"13514"	"Gammaproteobacteria"	"Proteobacteria"
"13515"	"Gammaproteobacteria"	"Proteobacteria"
"13516"	"Gammaproteobacteria"	"Proteobacteria"
"13517"	"Campylobacteria"	"Campylobacterota"
"13518"	"Campylobacteria"	"Campylobacterota"
"13519"	"Campylobacteria"	"Campylobacterota"
"13520"	"Campylobacteria"	"Campylobacterota"
"13521"	"Campylobacteria"	"Campylobacterota"
"13522"	"Campylobacteria"	"Campylobacterota"
"13523"	"Gammaproteobacteria"	"Proteobacteria"
"13524"	"Gammaproteobacteria"	"Proteobacteria"
"13525"	"Gammaproteobacteria"	"Proteobacteria"
"13526"	"Gammaproteobacteria"	"Proteobacteria"
"13527"	"Gammaproteobacteria"	"Proteobacteria"
"13528"	"Gammaproteobacteria"	"Proteobacteria"
"13529"	"Gammaproteobacteria"	"Proteobacteria"
"13530"	"Bacilli"	"Firmicutes"
"13531"	"Gammaproteobacteria"	"Proteobacteria"
"13532"	"Alphaproteobacteria"	"Proteobacteria"
"13533"	"Clostridia"	"Firmicutes"
"13534"	"Actinomycetia"	"Actinobacteriota"
"13535"	"Actinomycetia"	"Actinobacteriota"
"13536"	"Gammaproteobacteria"	"Proteobacteria"
"13537"	"Bacilli"	"Firmicutes"
"13538"	"Bacilli"	"Firmicutes"
"13539"	"Gammaproteobacteria"	"Proteobacteria"
"13540"	"Alphaproteobacteria"	"Proteobacteria"
"13541"	"Gammaproteobacteria"	"Proteobacteria"
"13542"	"Gammaproteobacteria"	"Proteobacteria"
"13543"	"Gammaproteobacteria"	"Proteobacteria"
"13544"	"Gammaproteobacteria"	"Proteobacteria"
"13545"	"Gammaproteobacteria"	"Proteobacteria"
"13546"	"Gammaproteobacteria"	"Proteobacteria"
"13547"	"Gammaproteobacteria"	"Proteobacteria"
"13548"	"Gammaproteobacteria"	"Proteobacteria"
"13549"	"Bacteroidia"	"Bacteroidota"
"13550"	"Gammaproteobacteria"	"Proteobacteria"
"13551"	"Actinomycetia"	"Actinobacteriota"
"13552"	"Bacilli"	"Firmicutes"
"13553"	"Bacilli"	"Firmicutes"
"13554"	"Gammaproteobacteria"	"Proteobacteria"
"13555"	"Bacteroidia"	"Bacteroidota"
"13556"	"Actinomycetia"	"Actinobacteriota"
"13557"	"Gammaproteobacteria"	"Proteobacteria"
"13558"	"Bacilli"	"Firmicutes"
"13559"	"Bacilli"	"Firmicutes"
"13560"	"Bacilli"	"Firmicutes"
"13561"	"Bacilli"	"Firmicutes"
"13562"	"Bacilli"	"Firmicutes"
"13563"	"Bacilli"	"Firmicutes"
"13564"	"Alphaproteobacteria"	"Proteobacteria"
"13565"	"Alphaproteobacteria"	"Proteobacteria"
"13566"	"Bacilli"	"Firmicutes"
"13567"	"Bacilli"	"Firmicutes"
"13568"	"Bacilli"	"Firmicutes"
"13569"	"Bacilli"	"Firmicutes"
"13570"	"Gammaproteobacteria"	"Proteobacteria"
"13571"	"Gammaproteobacteria"	"Proteobacteria"
"13572"	"Gammaproteobacteria"	"Proteobacteria"
"13573"	"Gammaproteobacteria"	"Proteobacteria"
"13574"	"Gammaproteobacteria"	"Proteobacteria"
"13575"	"Gammaproteobacteria"	"Proteobacteria"
"13576"	"Alphaproteobacteria"	"Proteobacteria"
"13577"	"Alphaproteobacteria"	"Proteobacteria"
"13578"	"Alphaproteobacteria"	"Proteobacteria"
"13579"	"Actinomycetia"	"Actinobacteriota"
"13580"	"Actinomycetia"	"Actinobacteriota"
"13581"	"Gammaproteobacteria"	"Proteobacteria"
"13582"	"Bacilli"	"Firmicutes"
"13583"	"Bacilli"	"Firmicutes"
"13584"	"Gammaproteobacteria"	"Proteobacteria"
"13585"	"Bacilli"	"Firmicutes"
"13586"	"Gammaproteobacteria"	"Proteobacteria"
"13587"	"Gammaproteobacteria"	"Proteobacteria"
"13588"	"Gammaproteobacteria"	"Proteobacteria"
"13589"	"Gammaproteobacteria"	"Proteobacteria"
"13590"	"Gammaproteobacteria"	"Proteobacteria"
"13591"	"Bacilli"	"Firmicutes"
"13592"	"Gammaproteobacteria"	"Proteobacteria"
"13593"	"Cyanobacteriia"	"Cyanobacteria"
"13594"	"Bacilli"	"Firmicutes"
"13595"	"Gammaproteobacteria"	"Proteobacteria"
"13596"	"Gammaproteobacteria"	"Proteobacteria"
"13597"	"Gammaproteobacteria"	"Proteobacteria"
"13598"	"Gammaproteobacteria"	"Proteobacteria"
"13599"	"Gammaproteobacteria"	"Proteobacteria"
"13600"	"Gammaproteobacteria"	"Proteobacteria"
"13601"	"Gammaproteobacteria"	"Proteobacteria"
"13602"	"Gammaproteobacteria"	"Proteobacteria"
"13603"	"Gammaproteobacteria"	"Proteobacteria"
"13604"	"Gammaproteobacteria"	"Proteobacteria"
"13605"	"Gammaproteobacteria"	"Proteobacteria"
"13606"	"Gammaproteobacteria"	"Proteobacteria"
"13607"	"Gammaproteobacteria"	"Proteobacteria"
"13608"	"Bacilli"	"Firmicutes"
"13609"	"Gammaproteobacteria"	"Proteobacteria"
"13610"	"Bacilli"	"Firmicutes"
"13611"	"Bacilli"	"Firmicutes"
"13612"	"Bacilli"	"Firmicutes"
"13613"	"Bacilli"	"Firmicutes"
"13614"	"Bacilli"	"Firmicutes"
"13615"	"Bacilli"	"Firmicutes"
"13616"	"Bacilli"	"Firmicutes"
"13617"	"Campylobacteria"	"Campylobacterota"
"13618"	"Gammaproteobacteria"	"Proteobacteria"
"13619"	"Gammaproteobacteria"	"Proteobacteria"
"13620"	"Gammaproteobacteria"	"Proteobacteria"
"13621"	"Actinomycetia"	"Actinobacteriota"
"13622"	"Alphaproteobacteria"	"Proteobacteria"
"13623"	"Bacilli"	"Firmicutes"
"13624"	"Bacilli"	"Firmicutes"
"13625"	"Bacilli"	"Firmicutes"
"13626"	"Bacilli"	"Firmicutes"
"13627"	"Bacilli"	"Firmicutes"
"13628"	"Bacilli"	"Firmicutes"
"13629"	"Bacilli"	"Firmicutes"
"13630"	"Leptospirae"	"Spirochaetota"
"13631"	"Leptospirae"	"Spirochaetota"
"13632"	"Bacilli"	"Firmicutes"
"13633"	"Bacteroidia"	"Bacteroidota"
"13634"	"Gammaproteobacteria"	"Proteobacteria"
"13635"	"Dehalococcoidia"	"Chloroflexota"
"13636"	"Alphaproteobacteria"	"Proteobacteria"
"13637"	"Actinomycetia"	"Actinobacteriota"
"13638"	"Bacilli"	"Firmicutes"
"13639"	"Gammaproteobacteria"	"Proteobacteria"
"13640"	"Gammaproteobacteria"	"Proteobacteria"
"13641"	"Gammaproteobacteria"	"Proteobacteria"
"13642"	"Gammaproteobacteria"	"Proteobacteria"
"13643"	"Gammaproteobacteria"	"Proteobacteria"
"13644"	"Gammaproteobacteria"	"Proteobacteria"
"13645"	"Gammaproteobacteria"	"Proteobacteria"
"13646"	"Gammaproteobacteria"	"Proteobacteria"
"13647"	"Gammaproteobacteria"	"Proteobacteria"
"13648"	"Gammaproteobacteria"	"Proteobacteria"
"13649"	"Gammaproteobacteria"	"Proteobacteria"
"13650"	"Gammaproteobacteria"	"Proteobacteria"
"13651"	"Gammaproteobacteria"	"Proteobacteria"
"13652"	"Actinomycetia"	"Actinobacteriota"
"13653"	"Gammaproteobacteria"	"Proteobacteria"
"13654"	"Gammaproteobacteria"	"Proteobacteria"
"13655"	"Gammaproteobacteria"	"Proteobacteria"
"13656"	"Gammaproteobacteria"	"Proteobacteria"
"13657"	"Gammaproteobacteria"	"Proteobacteria"
"13658"	"Gammaproteobacteria"	"Proteobacteria"
"13659"	"Gammaproteobacteria"	"Proteobacteria"
"13660"	"Gammaproteobacteria"	"Proteobacteria"
"13661"	"Gammaproteobacteria"	"Proteobacteria"
"13662"	"Gammaproteobacteria"	"Proteobacteria"
"13663"	"Gammaproteobacteria"	"Proteobacteria"
"13664"	"Gammaproteobacteria"	"Proteobacteria"
"13665"	"Gammaproteobacteria"	"Proteobacteria"
"13666"	"Gammaproteobacteria"	"Proteobacteria"
"13667"	"Gammaproteobacteria"	"Proteobacteria"
"13668"	"Gammaproteobacteria"	"Proteobacteria"
"13669"	"Gammaproteobacteria"	"Proteobacteria"
"13670"	"Gammaproteobacteria"	"Proteobacteria"
"13671"	"Gammaproteobacteria"	"Proteobacteria"
"13672"	"Gammaproteobacteria"	"Proteobacteria"
"13673"	"Gammaproteobacteria"	"Proteobacteria"
"13674"	"Gammaproteobacteria"	"Proteobacteria"
"13675"	"Gammaproteobacteria"	"Proteobacteria"
"13676"	"Gammaproteobacteria"	"Proteobacteria"
"13677"	"Spirochaetia"	"Spirochaetota"
"13678"	"Gammaproteobacteria"	"Proteobacteria"
"13679"	"Alphaproteobacteria"	"Proteobacteria"
"13680"	"Gammaproteobacteria"	"Proteobacteria"
"13681"	"Alphaproteobacteria"	"Proteobacteria"
"13682"	"Alphaproteobacteria"	"Proteobacteria"
"13683"	"Clostridia"	"Firmicutes"
"13684"	"Bacilli"	"Firmicutes"
"13685"	"Gammaproteobacteria"	"Proteobacteria"
"13686"	"Bacilli"	"Firmicutes"
"13687"	"Actinomycetia"	"Actinobacteriota"
"13688"	"Actinomycetia"	"Actinobacteriota"
"13689"	"Gammaproteobacteria"	"Proteobacteria"
"13690"	NA	NA
"13691"	"Actinomycetia"	"Actinobacteriota"
"13692"	"Gammaproteobacteria"	"Proteobacteria"
"13693"	"Gammaproteobacteria"	"Proteobacteria"
"13694"	"Gammaproteobacteria"	"Proteobacteria"
"13695"	"Alphaproteobacteria"	"Proteobacteria"
"13696"	"Deinococci"	"Deinococcota"
"13697"	"Bacilli"	"Firmicutes"
"13698"	"Gammaproteobacteria"	"Proteobacteria"
"13699"	"Bacilli"	"Firmicutes"
"13700"	"Actinomycetia"	"Actinobacteriota"
"13701"	"Gammaproteobacteria"	"Proteobacteria"
"13702"	"Bacilli"	"Firmicutes"
"13703"	"Gammaproteobacteria"	"Proteobacteria"
"13704"	"Campylobacteria"	"Campylobacterota"
"13705"	"Campylobacteria"	"Campylobacterota"
"13706"	NA	NA
"13707"	"Bacilli"	"Firmicutes"
"13708"	"Gammaproteobacteria"	"Proteobacteria"
"13709"	"Alphaproteobacteria"	"Proteobacteria"
"13710"	"Alphaproteobacteria"	"Proteobacteria"
"13711"	"Gammaproteobacteria"	"Proteobacteria"
"13712"	"Gammaproteobacteria"	"Proteobacteria"
"13713"	"Bacilli"	"Firmicutes"
"13714"	"Bacilli"	"Firmicutes"
"13715"	"Bacilli"	"Firmicutes"
"13716"	"Gammaproteobacteria"	"Proteobacteria"
"13717"	"Planctomycetia"	"Planctomycetota"
"13718"	"Gammaproteobacteria"	"Proteobacteria"
"13719"	"Actinomycetia"	"Actinobacteriota"
"13720"	"Gammaproteobacteria"	"Proteobacteria"
"13721"	"Gammaproteobacteria"	"Proteobacteria"
"13722"	"Bacilli"	"Firmicutes"
"13723"	"Gammaproteobacteria"	"Proteobacteria"
"13724"	"Bacilli"	"Firmicutes"
"13725"	"Bacilli"	"Firmicutes"
"13726"	"Gammaproteobacteria"	"Proteobacteria"
"13727"	"Gammaproteobacteria"	"Proteobacteria"
"13728"	"Bacilli"	"Firmicutes"
"13729"	"Bacilli"	"Firmicutes"
"13730"	"Bacilli"	"Firmicutes"
"13731"	"Actinomycetia"	"Actinobacteriota"
"13732"	"Gammaproteobacteria"	"Proteobacteria"
"13733"	NA	NA
"13734"	"Gammaproteobacteria"	"Proteobacteria"
"13735"	"Bacteroidia"	"Bacteroidota"
"13736"	"Bacteroidia"	"Bacteroidota"
"13737"	"Bacilli"	"Firmicutes"
"13738"	"Alphaproteobacteria"	"Proteobacteria"
"13739"	"Bacilli"	"Firmicutes"
"13740"	"Campylobacteria"	"Campylobacterota"
"13741"	"Campylobacteria"	"Campylobacterota"
"13742"	"Gammaproteobacteria"	"Proteobacteria"
"13743"	"Gammaproteobacteria"	"Proteobacteria"
"13744"	"Gammaproteobacteria"	"Proteobacteria"
"13745"	"Gammaproteobacteria"	"Proteobacteria"
"13746"	"Gammaproteobacteria"	"Proteobacteria"
"13747"	"Actinomycetia"	"Actinobacteriota"
"13748"	"Bacilli"	"Firmicutes"
"13749"	"Gammaproteobacteria"	"Proteobacteria"
"13750"	"Actinomycetia"	"Actinobacteriota"
"13751"	"Alphaproteobacteria"	"Proteobacteria"
"13752"	"Bacilli"	"Firmicutes"
"13753"	"Bacteroidia"	"Bacteroidota"
"13754"	"Clostridia"	"Firmicutes"
"13755"	"Bacilli"	"Firmicutes"
"13756"	"Gammaproteobacteria"	"Proteobacteria"
"13757"	"Gammaproteobacteria"	"Proteobacteria"
"13758"	"Gammaproteobacteria"	"Proteobacteria"
"13759"	"Gammaproteobacteria"	"Proteobacteria"
"13760"	"Gammaproteobacteria"	"Proteobacteria"
"13761"	"Bacteroidia"	"Bacteroidota"
"13762"	"Bacilli"	"Firmicutes"
"13763"	"Bacilli"	"Firmicutes"
"13764"	"Bacilli"	"Firmicutes"
"13765"	"Gammaproteobacteria"	"Proteobacteria"
"13766"	"Gammaproteobacteria"	"Proteobacteria"
"13767"	"Gammaproteobacteria"	"Proteobacteria"
"13768"	"Gammaproteobacteria"	"Proteobacteria"
"13769"	"Actinomycetia"	"Actinobacteriota"
"13770"	"Alphaproteobacteria"	"Proteobacteria"
"13771"	"Gammaproteobacteria"	"Proteobacteria"
"13772"	"Gammaproteobacteria"	"Proteobacteria"
"13773"	"Gammaproteobacteria"	"Proteobacteria"
"13774"	"Gammaproteobacteria"	"Proteobacteria"
"13775"	"Alphaproteobacteria"	"Proteobacteria"
"13776"	"Gammaproteobacteria"	"Proteobacteria"
"13777"	"Gammaproteobacteria"	"Proteobacteria"
"13778"	"Alphaproteobacteria"	"Proteobacteria"
"13779"	"Gammaproteobacteria"	"Proteobacteria"
"13780"	"Gammaproteobacteria"	"Proteobacteria"
"13781"	"Alphaproteobacteria"	"Proteobacteria"
"13782"	"Alphaproteobacteria"	"Proteobacteria"
"13783"	"Alphaproteobacteria"	"Proteobacteria"
"13784"	"Alphaproteobacteria"	"Proteobacteria"
"13785"	"Alphaproteobacteria"	"Proteobacteria"
"13786"	"Gammaproteobacteria"	"Proteobacteria"
"13787"	"Bacilli"	"Firmicutes"
"13788"	"Alphaproteobacteria"	"Proteobacteria"
"13789"	"Alphaproteobacteria"	"Proteobacteria"
"13790"	"Gammaproteobacteria"	"Proteobacteria"
"13791"	"Gammaproteobacteria"	"Proteobacteria"
"13792"	"Alphaproteobacteria"	"Proteobacteria"
"13793"	"Gammaproteobacteria"	"Proteobacteria"
"13794"	"Bacilli"	"Firmicutes"
"13795"	"Alphaproteobacteria"	"Proteobacteria"
"13796"	"Alphaproteobacteria"	"Proteobacteria"
"13797"	"Gammaproteobacteria"	"Proteobacteria"
"13798"	"Cyanobacteriia"	"Cyanobacteria"
"13799"	"Gammaproteobacteria"	"Proteobacteria"
"13800"	"Gammaproteobacteria"	"Proteobacteria"
"13801"	"Gammaproteobacteria"	"Proteobacteria"
"13802"	"Gammaproteobacteria"	"Proteobacteria"
"13803"	"Gammaproteobacteria"	"Proteobacteria"
"13804"	"Gammaproteobacteria"	"Proteobacteria"
"13805"	"Gammaproteobacteria"	"Proteobacteria"
"13806"	"Gammaproteobacteria"	"Proteobacteria"
"13807"	"Alphaproteobacteria"	"Proteobacteria"
"13808"	"Gammaproteobacteria"	"Proteobacteria"
"13809"	"Bacilli"	"Firmicutes"
"13810"	"Gammaproteobacteria"	"Proteobacteria"
"13811"	"Actinomycetia"	"Actinobacteriota"
"13812"	"Actinomycetia"	"Actinobacteriota"
"13813"	"Gammaproteobacteria"	"Proteobacteria"
"13814"	"Gammaproteobacteria"	"Proteobacteria"
"13815"	"Gammaproteobacteria"	"Proteobacteria"
"13816"	"Gammaproteobacteria"	"Proteobacteria"
"13817"	"Gammaproteobacteria"	"Proteobacteria"
"13818"	"Gammaproteobacteria"	"Proteobacteria"
"13819"	"Gammaproteobacteria"	"Proteobacteria"
"13820"	"Gammaproteobacteria"	"Proteobacteria"
"13821"	"Actinomycetia"	"Actinobacteriota"
"13822"	"Bacteroidia"	"Bacteroidota"
"13823"	"Bacilli"	"Firmicutes"
"13824"	"Bacilli"	"Firmicutes"
"13825"	"Bacilli"	"Firmicutes"
"13826"	"Gammaproteobacteria"	"Proteobacteria"
"13827"	"Actinomycetia"	"Actinobacteriota"
"13828"	"Bacilli"	"Firmicutes"
"13829"	"Gammaproteobacteria"	"Proteobacteria"
"13830"	"Gammaproteobacteria"	"Proteobacteria"
"13831"	"Gammaproteobacteria"	"Proteobacteria"
"13832"	"Gammaproteobacteria"	"Proteobacteria"
"13833"	"Gammaproteobacteria"	"Proteobacteria"
"13834"	"Bacilli"	"Firmicutes"
"13835"	"Bacilli"	"Firmicutes"
"13836"	"Gammaproteobacteria"	"Proteobacteria"
"13837"	"Gammaproteobacteria"	"Proteobacteria"
"13838"	"Bacilli"	"Firmicutes"
"13839"	"Gammaproteobacteria"	"Proteobacteria"
"13840"	"Cyanobacteriia"	"Cyanobacteria"
"13841"	"Actinomycetia"	"Actinobacteriota"
"13842"	"Bacilli"	"Firmicutes"
"13843"	"Alphaproteobacteria"	"Proteobacteria"
"13844"	"Gammaproteobacteria"	"Proteobacteria"
"13845"	"Gammaproteobacteria"	"Proteobacteria"
"13846"	"Actinomycetia"	"Actinobacteriota"
"13847"	"Bacteroidia"	"Bacteroidota"
"13848"	"Gammaproteobacteria"	"Proteobacteria"
"13849"	"Campylobacteria"	"Campylobacterota"
"13850"	"Bacilli"	"Firmicutes"
"13851"	"Actinomycetia"	"Actinobacteriota"
"13852"	"Gammaproteobacteria"	"Proteobacteria"
"13853"	"Alphaproteobacteria"	"Proteobacteria"
"13854"	"Gammaproteobacteria"	"Proteobacteria"
"13855"	"Actinomycetia"	"Actinobacteriota"
"13856"	"Gammaproteobacteria"	"Proteobacteria"
"13857"	"Bacteroidia"	"Bacteroidota"
"13858"	"Bacteroidia"	"Bacteroidota"
"13859"	"Gammaproteobacteria"	"Proteobacteria"
"13860"	"Gammaproteobacteria"	"Proteobacteria"
"13861"	"Gammaproteobacteria"	"Proteobacteria"
"13862"	"Gammaproteobacteria"	"Proteobacteria"
"13863"	"Gammaproteobacteria"	"Proteobacteria"
"13864"	"Alphaproteobacteria"	"Proteobacteria"
"13865"	"Gammaproteobacteria"	"Proteobacteria"
"13866"	"Gammaproteobacteria"	"Proteobacteria"
